ZNF484	2	0.00586510263929619	0.586510263929619
INPP4B	2	0.00586510263929619	0.586510263929619
REL	1	0.00293255131964809	0.293255131964809
MYH13	3	0.00879765395894428	0.879765395894428
PRODH2	2	0.00586510263929619	0.586510263929619
RBPJL	2	0.00586510263929619	0.586510263929619
BRD3	3	0.00879765395894428	0.879765395894428
FBN3	5	0.0146627565982405	1.46627565982405
GPR50	2	0.00586510263929619	0.586510263929619
MGA	1	0.00293255131964809	0.293255131964809
DDX6	1	0.00293255131964809	0.293255131964809
JAK2	1	0.00293255131964809	0.293255131964809
PRSS35	2	0.00586510263929619	0.586510263929619
LMF2	2	0.00586510263929619	0.586510263929619
OR4C6	2	0.00586510263929619	0.586510263929619
RET	3	0.00879765395894428	0.879765395894428
OR11H6	2	0.00586510263929619	0.586510263929619
TDG	3	0.00879765395894428	0.879765395894428
NAV3	4	0.0117302052785924	1.17302052785924
EPHA5	3	0.00879765395894428	0.879765395894428
INSRR	3	0.00879765395894428	0.879765395894428
WT1	1	0.00293255131964809	0.293255131964809
ABHD6	4	0.0117302052785924	1.17302052785924
SNRPB	3	0.00879765395894428	0.879765395894428
ESCO2	2	0.00586510263929619	0.586510263929619
VEGFC	1	0.00293255131964809	0.293255131964809
LEO1	2	0.00586510263929619	0.586510263929619
EPS8L3	4	0.0117302052785924	1.17302052785924
ELMO3	2	0.00586510263929619	0.586510263929619
NLRP7	2	0.00586510263929619	0.586510263929619
DBH	2	0.00586510263929619	0.586510263929619
FANCI	1	0.00293255131964809	0.293255131964809
IP6K3	2	0.00586510263929619	0.586510263929619
DDX4	2	0.00586510263929619	0.586510263929619
ARNT	7	0.0205278592375367	2.05278592375367
MAPK1	1	0.00293255131964809	0.293255131964809
KIF2B	4	0.0117302052785924	1.17302052785924
ACTL7B	2	0.00586510263929619	0.586510263929619
GIMAP8	3	0.00879765395894428	0.879765395894428
FOXN1	2	0.00586510263929619	0.586510263929619
FSTL5	5	0.0146627565982405	1.46627565982405
EFCAB3	2	0.00586510263929619	0.586510263929619
CRLF2	1	0.00293255131964809	0.293255131964809
CHST9	2	0.00586510263929619	0.586510263929619
SPIC	2	0.00586510263929619	0.586510263929619
ASPM	6	0.0175953079178886	1.75953079178886
TYK2	3	0.00879765395894428	0.879765395894428
VAMP5	2	0.00586510263929619	0.586510263929619
SPATA2	2	0.00586510263929619	0.586510263929619
ZNF155	2	0.00586510263929619	0.586510263929619
SPANXD	3	0.00879765395894428	0.879765395894428
PIK3CA	29	0.0850439882697947	8.50439882697947
ZNF138	2	0.00586510263929619	0.586510263929619
HLA-DPB1	2	0.00586510263929619	0.586510263929619
ZW10	3	0.00879765395894428	0.879765395894428
CRTC3	2	0.00586510263929619	0.586510263929619
CTNND2	4	0.0117302052785924	1.17302052785924
HEMGN	2	0.00586510263929619	0.586510263929619
IL21R	1	0.00293255131964809	0.293255131964809
PLVAP	2	0.00586510263929619	0.586510263929619
OR5H14	2	0.00586510263929619	0.586510263929619
SETD1A	4	0.0117302052785924	1.17302052785924
ASXL1	1	0.00293255131964809	0.293255131964809
NLRP11	2	0.00586510263929619	0.586510263929619
GDI1	2	0.00586510263929619	0.586510263929619
LRRC39	1	0.00293255131964809	0.293255131964809
POU2AF1	2	0.00586510263929619	0.586510263929619
MLLT3	1	0.00293255131964809	0.293255131964809
RSPH14	2	0.00586510263929619	0.586510263929619
PCM1	1	0.00293255131964809	0.293255131964809
ANGPTL6	1	0.00293255131964809	0.293255131964809
BCL2L11	1	0.00293255131964809	0.293255131964809
POLRMT	2	0.00586510263929619	0.586510263929619
PLEKHG6	2	0.00586510263929619	0.586510263929619
CALR	1	0.00293255131964809	0.293255131964809
PDK1	1	0.00293255131964809	0.293255131964809
APOH	2	0.00586510263929619	0.586510263929619
PLXDC2	2	0.00586510263929619	0.586510263929619
MUC2	6	0.0175953079178886	1.75953079178886
SCARA3	3	0.00879765395894428	0.879765395894428
MEN1	1	0.00293255131964809	0.293255131964809
DDIT3	1	0.00293255131964809	0.293255131964809
TOX	1	0.00293255131964809	0.293255131964809
MTERF3	2	0.00586510263929619	0.586510263929619
HIF1A	2	0.00586510263929619	0.586510263929619
TRIM7	1	0.00293255131964809	0.293255131964809
ATAD3A	3	0.00879765395894428	0.879765395894428
SUGCT	3	0.00879765395894428	0.879765395894428
PRDM2	4	0.0117302052785924	1.17302052785924
KCNK6	2	0.00586510263929619	0.586510263929619
FAM109B	2	0.00586510263929619	0.586510263929619
EPHB6	1	0.00293255131964809	0.293255131964809
FAM47B	5	0.0146627565982405	1.46627565982405
ZNF560	2	0.00586510263929619	0.586510263929619
PSTPIP1	3	0.00879765395894428	0.879765395894428
RUSC2	3	0.00879765395894428	0.879765395894428
KRT23	2	0.00586510263929619	0.586510263929619
CCT7	4	0.0117302052785924	1.17302052785924
PHKG1	2	0.00586510263929619	0.586510263929619
MAGEA6	2	0.00586510263929619	0.586510263929619
ABL1	3	0.00879765395894428	0.879765395894428
POLR1E	1	0.00293255131964809	0.293255131964809
LHFPL1	1	0.00293255131964809	0.293255131964809
LATS2	4	0.0117302052785924	1.17302052785924
DYX1C1	1	0.00293255131964809	0.293255131964809
HOXA11	2	0.00586510263929619	0.586510263929619
NRAS	1	0.00293255131964809	0.293255131964809
MSI2	1	0.00293255131964809	0.293255131964809
CHUK	1	0.00293255131964809	0.293255131964809
NOB1	3	0.00879765395894428	0.879765395894428
SIGLEC6	2	0.00586510263929619	0.586510263929619
MRPS18B	2	0.00586510263929619	0.586510263929619
DOCK2	1	0.00293255131964809	0.293255131964809
ECT2L	2	0.00586510263929619	0.586510263929619
MSH3	1	0.00293255131964809	0.293255131964809
ERBB4	4	0.0117302052785924	1.17302052785924
RFX7	5	0.0146627565982405	1.46627565982405
PTPN11	5	0.0146627565982405	1.46627565982405
DDR1	6	0.0175953079178886	1.75953079178886
COL7A1	3	0.00879765395894428	0.879765395894428
CHRM1	2	0.00586510263929619	0.586510263929619
PDE6C	3	0.00879765395894428	0.879765395894428
OR52E8	2	0.00586510263929619	0.586510263929619
TCHH	6	0.0175953079178886	1.75953079178886
DYNC1I1	2	0.00586510263929619	0.586510263929619
HIST1H2AH	2	0.00586510263929619	0.586510263929619
NOTCH3	6	0.0175953079178886	1.75953079178886
MAML2	1	0.00293255131964809	0.293255131964809
CDC16	4	0.0117302052785924	1.17302052785924
ADGRF5	4	0.0117302052785924	1.17302052785924
MTFMT	2	0.00586510263929619	0.586510263929619
TSSK3	2	0.00586510263929619	0.586510263929619
OR52M1	2	0.00586510263929619	0.586510263929619
UPF2	3	0.00879765395894428	0.879765395894428
CUL4B	3	0.00879765395894428	0.879765395894428
NTRK3	2	0.00586510263929619	0.586510263929619
GATA2	1	0.00293255131964809	0.293255131964809
CES3	1	0.00293255131964809	0.293255131964809
RSPO2	1	0.00293255131964809	0.293255131964809
EXT1	2	0.00586510263929619	0.586510263929619
WHSC1	3	0.00879765395894428	0.879765395894428
INTS5	3	0.00879765395894428	0.879765395894428
ALDH3A1	2	0.00586510263929619	0.586510263929619
PARP1	2	0.00586510263929619	0.586510263929619
AK7	4	0.0117302052785924	1.17302052785924
CREBZF	1	0.00293255131964809	0.293255131964809
SETD2	3	0.00879765395894428	0.879765395894428
ZNF543	2	0.00586510263929619	0.586510263929619
F5	4	0.0117302052785924	1.17302052785924
WIF1	2	0.00586510263929619	0.586510263929619
NCKIPSD	1	0.00293255131964809	0.293255131964809
ZNF215	2	0.00586510263929619	0.586510263929619
MUC7	3	0.00879765395894428	0.879765395894428
ELF3	1	0.00293255131964809	0.293255131964809
ERCC2	1	0.00293255131964809	0.293255131964809
SERPINE1	2	0.00586510263929619	0.586510263929619
UNC45A	3	0.00879765395894428	0.879765395894428
UGT2B11	3	0.00879765395894428	0.879765395894428
OR1D2	2	0.00586510263929619	0.586510263929619
WWOX	1	0.00293255131964809	0.293255131964809
PLCG1	4	0.0117302052785924	1.17302052785924
ATM	4	0.0117302052785924	1.17302052785924
PRAMEF2	2	0.00586510263929619	0.586510263929619
ALDH4A1	2	0.00586510263929619	0.586510263929619
YES1	3	0.00879765395894428	0.879765395894428
DGAT2L6	4	0.0117302052785924	1.17302052785924
CFHR5	2	0.00586510263929619	0.586510263929619
FRG1	1	0.00293255131964809	0.293255131964809
KRI1	2	0.00586510263929619	0.586510263929619
OTX2	2	0.00586510263929619	0.586510263929619
MUC17	7	0.0205278592375367	2.05278592375367
CRTC1	2	0.00586510263929619	0.586510263929619
OR8K1	3	0.00879765395894428	0.879765395894428
ETS1	2	0.00586510263929619	0.586510263929619
CDK12	4	0.0117302052785924	1.17302052785924
SLC6A18	2	0.00586510263929619	0.586510263929619
NUMA1	4	0.0117302052785924	1.17302052785924
MUSK	2	0.00586510263929619	0.586510263929619
NAT2	2	0.00586510263929619	0.586510263929619
CWF19L2	2	0.00586510263929619	0.586510263929619
PDGFRA	5	0.0146627565982405	1.46627565982405
HIST1H1C	1	0.00293255131964809	0.293255131964809
TRPC7	2	0.00586510263929619	0.586510263929619
ZNF467	1	0.00293255131964809	0.293255131964809
VRK1	2	0.00586510263929619	0.586510263929619
HAVCR1	2	0.00586510263929619	0.586510263929619
TRIOBP	3	0.00879765395894428	0.879765395894428
SASH3	2	0.00586510263929619	0.586510263929619
GAGE2D	4	0.0117302052785924	1.17302052785924
CBLB	2	0.00586510263929619	0.586510263929619
USP35	3	0.00879765395894428	0.879765395894428
DVL1	2	0.00586510263929619	0.586510263929619
KRT83	2	0.00586510263929619	0.586510263929619
C7ORF57	2	0.00586510263929619	0.586510263929619
LY6G6D	2	0.00586510263929619	0.586510263929619
ASXL3	4	0.0117302052785924	1.17302052785924
CDKN1B	2	0.00586510263929619	0.586510263929619
BRIP1	5	0.0146627565982405	1.46627565982405
PIK3CG	3	0.00879765395894428	0.879765395894428
PIK3R1	15	0.0439882697947214	4.39882697947214
SH2D1A	1	0.00293255131964809	0.293255131964809
DQX1	2	0.00586510263929619	0.586510263929619
PTCH1	2	0.00586510263929619	0.586510263929619
DDB2	1	0.00293255131964809	0.293255131964809
SEC14L4	2	0.00586510263929619	0.586510263929619
CTNNA1	1	0.00293255131964809	0.293255131964809
HEATR3	1	0.00293255131964809	0.293255131964809
AATK	4	0.0117302052785924	1.17302052785924
TUBAL3	1	0.00293255131964809	0.293255131964809
WDR63	3	0.00879765395894428	0.879765395894428
CCNB1IP1	2	0.00586510263929619	0.586510263929619
HSPA1A	2	0.00586510263929619	0.586510263929619
FUBP1	25	0.0733137829912024	7.33137829912024
CSF3R	1	0.00293255131964809	0.293255131964809
OR4A16	3	0.00879765395894428	0.879765395894428
IL23R	3	0.00879765395894428	0.879765395894428
OR5D14	7	0.0205278592375367	2.05278592375367
PAX4	3	0.00879765395894428	0.879765395894428
FZD10	2	0.00586510263929619	0.586510263929619
CD22	3	0.00879765395894428	0.879765395894428
ABCD1	3	0.00879765395894428	0.879765395894428
KIF25	4	0.0117302052785924	1.17302052785924
COL3A1	3	0.00879765395894428	0.879765395894428
PCBP1	2	0.00586510263929619	0.586510263929619
C16ORF45	2	0.00586510263929619	0.586510263929619
DMD	5	0.0146627565982405	1.46627565982405
IGHMBP2	4	0.0117302052785924	1.17302052785924
GIGYF1	4	0.0117302052785924	1.17302052785924
PDPK1	1	0.00293255131964809	0.293255131964809
MAP7	3	0.00879765395894428	0.879765395894428
PLK3	2	0.00586510263929619	0.586510263929619
AARS2	1	0.00293255131964809	0.293255131964809
CFAP47	3	0.00879765395894428	0.879765395894428
ANXA9	2	0.00586510263929619	0.586510263929619
DCAF8L1	2	0.00586510263929619	0.586510263929619
POLD1	2	0.00586510263929619	0.586510263929619
VTCN1	1	0.00293255131964809	0.293255131964809
PKHD1	8	0.0234604105571848	2.34604105571848
TNFAIP3	1	0.00293255131964809	0.293255131964809
FRMD7	2	0.00586510263929619	0.586510263929619
OR2Z1	2	0.00586510263929619	0.586510263929619
TSHZ2	4	0.0117302052785924	1.17302052785924
KREMEN2	2	0.00586510263929619	0.586510263929619
EYA2	3	0.00879765395894428	0.879765395894428
PRKAA2	1	0.00293255131964809	0.293255131964809
COIL	3	0.00879765395894428	0.879765395894428
LRRC3	3	0.00879765395894428	0.879765395894428
TBC1D25	3	0.00879765395894428	0.879765395894428
EPHA6	3	0.00879765395894428	0.879765395894428
EEF1G	2	0.00586510263929619	0.586510263929619
PDE4DIP	2	0.00586510263929619	0.586510263929619
PROL1	3	0.00879765395894428	0.879765395894428
COL12A1	7	0.0205278592375367	2.05278592375367
EPHA7	3	0.00879765395894428	0.879765395894428
OR14J1	2	0.00586510263929619	0.586510263929619
GNAI1	2	0.00586510263929619	0.586510263929619
MDM4	2	0.00586510263929619	0.586510263929619
RING1	2	0.00586510263929619	0.586510263929619
CDK6	2	0.00586510263929619	0.586510263929619
MAGED2	1	0.00293255131964809	0.293255131964809
CD19	2	0.00586510263929619	0.586510263929619
FFAR2	2	0.00586510263929619	0.586510263929619
KCNJ5	1	0.00293255131964809	0.293255131964809
DSG1	2	0.00586510263929619	0.586510263929619
TRIM50	2	0.00586510263929619	0.586510263929619
LAMA2	4	0.0117302052785924	1.17302052785924
SERPINB7	3	0.00879765395894428	0.879765395894428
NTN3	1	0.00293255131964809	0.293255131964809
POT1	2	0.00586510263929619	0.586510263929619
CCT6B	1	0.00293255131964809	0.293255131964809
PRSS1	3	0.00879765395894428	0.879765395894428
MSTN	2	0.00586510263929619	0.586510263929619
ACLY	2	0.00586510263929619	0.586510263929619
TMEM63B	5	0.0146627565982405	1.46627565982405
GRIA3	3	0.00879765395894428	0.879765395894428
RBM15	2	0.00586510263929619	0.586510263929619
XKR9	2	0.00586510263929619	0.586510263929619
COL1A1	3	0.00879765395894428	0.879765395894428
TELO2	2	0.00586510263929619	0.586510263929619
TYR	2	0.00586510263929619	0.586510263929619
FAM220A	2	0.00586510263929619	0.586510263929619
SPATA5	3	0.00879765395894428	0.879765395894428
RFWD2	2	0.00586510263929619	0.586510263929619
NPM1	1	0.00293255131964809	0.293255131964809
